group_number,product_tp,credit_seg,fico_grp,SA_SE,used_in_3mth,okr_type,quarter,okr,modified_okr,remark,cohort_type,n_M00,a_lmt_M00,current_pct_bad,reduced_ratio
6307,ALL,2]NTC,ALL,ALL,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,217880.0,6656155800.0,0.0,0.9590244995298063
6308,ALL,2]NTC,ALL,ALL,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,217880.0,6656155800.0,0.0,0.8956313546456327
6309,ALL,2]NTC,ALL,ALL,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,217880.0,6656155800.0,0.0,0.8322382097614591
6310,ALL,2]NTC,ALL,ALL,ALL,a_lmt_91pM04,q2,0.026624505700505518,0.026624505700505518,nan,CP,815889.0,36708354300.0,0.02787750961638724,0.9550532334801826
6311,ALL,2]NTC,ALL,ALL,ALL,a_lmt_91pM04,q3,0.0247159389836234,0.0247159389836234,nan,CP,815889.0,36708354300.0,0.02787750961638724,0.8865906360980905
6312,ALL,2]NTC,ALL,ALL,ALL,a_lmt_91pM04,q4,0.022807372266741285,0.022807372266741285,nan,CP,815889.0,36708354300.0,0.02787750961638724,0.8181280387159986
6313,ALL,2]NTC,ALL,ALL,ALL,a_lmt_61pM03,q2,0.029488845139130353,0.029488845139130353,nan,CP,815889.0,36708354300.0,0.03087651357881767,0.9550574764166605
6314,ALL,2]NTC,ALL,ALL,ALL,a_lmt_61pM03,q3,0.02744506379285399,0.02744506379285399,nan,CP,815889.0,36708354300.0,0.03087651357881767,0.8888653740907533
6315,ALL,2]NTC,ALL,ALL,ALL,a_lmt_61pM03,q4,0.025303959525326374,0.025303959525326374,nan,CP,815889.0,36708354300.0,0.03087651357881767,0.8195212668921839
6316,ALL,2]NTC,ALL,ALL,ALL,a_lmt_fpd,q2,0.059336763906763776,0.059336763906763776,nan,CP,815889.0,36708354300.0,0.06187200007492572,0.9590244995298063
6317,ALL,2]NTC,ALL,ALL,ALL,a_lmt_fpd,q3,0.05541450324174041,0.05541450324174041,nan,CP,815889.0,36708354300.0,0.06187200007492572,0.8956313546456327
6318,ALL,2]NTC,ALL,ALL,ALL,a_lmt_fpd,q4,0.05149224257671705,0.05149224257671705,nan,CP,815889.0,36708354300.0,0.06187200007492572,0.8322382097614591
6319,ALL,3]ETC,01]No-FICO,01]SA,Y,a_lmt_91pM04,q2,0.0062763265594960056,0.0062763265594960056,nan,CP,1809.0,22977300.0,0.006571703376811027,0.9550532334801826
6320,ALL,3]ETC,01]No-FICO,01]SA,Y,a_lmt_91pM04,q3,0.005826410677094857,0.005826410677094857,nan,CP,1809.0,22977300.0,0.006571703376811027,0.8865906360980905
6321,ALL,3]ETC,01]No-FICO,01]SA,Y,a_lmt_91pM04,q4,0.00537649479469371,0.00537649479469371,nan,CP,1809.0,22977300.0,0.006571703376811027,0.8181280387159986
6322,ALL,3]ETC,01]No-FICO,01]SA,Y,a_lmt_61pM03,q2,0.008022095413665465,0.008022095413665465,nan,CP,1809.0,22977300.0,0.008399594382281644,0.9550574764166605
6323,ALL,3]ETC,01]No-FICO,01]SA,Y,a_lmt_61pM03,q3,0.007466108602817363,0.007466108602817363,nan,CP,1809.0,22977300.0,0.008399594382281644,0.8888653740907533
6324,ALL,3]ETC,01]No-FICO,01]SA,Y,a_lmt_61pM03,q4,0.006883646229547923,0.006883646229547923,nan,CP,1809.0,22977300.0,0.008399594382281644,0.8195212668921839
6325,ALL,3]ETC,01]No-FICO,01]SA,Y,a_lmt_fpd,q2,0.03349467347654726,0.03349467347654726,nan,CP,1809.0,22977300.0,0.034925774568813565,0.9590244995298063
6326,ALL,3]ETC,01]No-FICO,01]SA,Y,a_lmt_fpd,q3,0.031280618789114485,0.031280618789114485,nan,CP,1809.0,22977300.0,0.034925774568813565,0.8956313546456327
6327,ALL,3]ETC,01]No-FICO,01]SA,Y,a_lmt_fpd,q4,0.029066564101681697,0.029066564101681697,nan,CP,1809.0,22977300.0,0.034925774568813565,0.8322382097614591
6328,ALL,3]ETC,01]No-FICO,01]SA,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,1780.0,13908000.0,0.0,0.9550532334801826
6329,ALL,3]ETC,01]No-FICO,01]SA,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,1780.0,13908000.0,0.0,0.8865906360980905
6330,ALL,3]ETC,01]No-FICO,01]SA,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,1780.0,13908000.0,0.0,0.8181280387159986
6331,ALL,3]ETC,01]No-FICO,01]SA,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,1780.0,13908000.0,0.0,0.9550574764166605
6332,ALL,3]ETC,01]No-FICO,01]SA,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,1780.0,13908000.0,0.0,0.8888653740907533
6333,ALL,3]ETC,01]No-FICO,01]SA,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,1780.0,13908000.0,0.0,0.8195212668921839
6334,ALL,3]ETC,01]No-FICO,01]SA,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,1780.0,13908000.0,0.0,0.9590244995298063
6335,ALL,3]ETC,01]No-FICO,01]SA,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,1780.0,13908000.0,0.0,0.8956313546456327
6336,ALL,3]ETC,01]No-FICO,01]SA,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,1780.0,13908000.0,0.0,0.8322382097614591
6337,ALL,3]ETC,01]No-FICO,01]SA,ALL,a_lmt_91pM04,q2,0.0039097699694866945,0.0039097699694866945,nan,CP,3589.0,36885300.0,0.004093771773579177,0.9550532334801826
6338,ALL,3]ETC,01]No-FICO,01]SA,ALL,a_lmt_91pM04,q3,0.0036294997207779707,0.0036294997207779707,nan,CP,3589.0,36885300.0,0.004093771773579177,0.8865906360980905
6339,ALL,3]ETC,01]No-FICO,01]SA,ALL,a_lmt_91pM04,q4,0.003349229472069247,0.003349229472069247,nan,CP,3589.0,36885300.0,0.004093771773579177,0.8181280387159986
6340,ALL,3]ETC,01]No-FICO,01]SA,ALL,a_lmt_61pM03,q2,0.004997277857260628,0.004997277857260628,nan,CP,3589.0,36885300.0,0.005232436770203848,0.9550574764166605
6341,ALL,3]ETC,01]No-FICO,01]SA,ALL,a_lmt_61pM03,q3,0.004650931867153456,0.004650931867153456,nan,CP,3589.0,36885300.0,0.005232436770203848,0.8888653740907533
6342,ALL,3]ETC,01]No-FICO,01]SA,ALL,a_lmt_61pM03,q4,0.004288093210850704,0.004288093210850704,nan,CP,3589.0,36885300.0,0.005232436770203848,0.8195212668921839
6343,ALL,3]ETC,01]No-FICO,01]SA,ALL,a_lmt_fpd,q2,0.020865145759223037,0.020865145759223037,nan,CP,3589.0,36885300.0,0.021756634756935688,0.9590244995298063
6344,ALL,3]ETC,01]No-FICO,01]SA,ALL,a_lmt_fpd,q3,0.019485924259884567,0.019485924259884567,nan,CP,3589.0,36885300.0,0.021756634756935688,0.8956313546456327
6345,ALL,3]ETC,01]No-FICO,01]SA,ALL,a_lmt_fpd,q4,0.018106702760546097,0.018106702760546097,nan,CP,3589.0,36885300.0,0.021756634756935688,0.8322382097614591
6346,ALL,3]ETC,01]No-FICO,02]SE,Y,a_lmt_91pM04,q2,0.014830585967840185,0.014830585967840185,nan,CP,60515.0,274719900.0,0.015528543800430911,0.9550532334801826
6347,ALL,3]ETC,01]No-FICO,02]SE,Y,a_lmt_91pM04,q3,0.013767461525701102,0.013767461525701102,nan,CP,60515.0,274719900.0,0.015528543800430911,0.8865906360980905
6348,ALL,3]ETC,01]No-FICO,02]SE,Y,a_lmt_91pM04,q4,0.012704337083562021,0.012704337083562021,nan,CP,60515.0,274719900.0,0.015528543800430911,0.8181280387159986
6349,ALL,3]ETC,01]No-FICO,02]SE,Y,a_lmt_61pM03,q2,0.018195881811127627,0.018195881811127627,nan,CP,60515.0,274719900.0,0.019052132735924845,0.9550574764166605
6350,ALL,3]ETC,01]No-FICO,02]SE,Y,a_lmt_61pM03,q3,0.016934781091544525,0.016934781091544525,nan,CP,60515.0,274719900.0,0.019052132735924845,0.8888653740907533
6351,ALL,3]ETC,01]No-FICO,02]SE,Y,a_lmt_61pM03,q4,0.015613627956743177,0.015613627956743177,nan,CP,60515.0,274719900.0,0.019052132735924845,0.8195212668921839
6352,ALL,3]ETC,01]No-FICO,02]SE,Y,a_lmt_fpd,q2,0.05607111647699256,0.05607111647699256,nan,CP,60515.0,274719900.0,0.0584668238449417,0.9590244995298063
6353,ALL,3]ETC,01]No-FICO,02]SE,Y,a_lmt_fpd,q3,0.05236472064207272,0.05236472064207272,nan,CP,60515.0,274719900.0,0.0584668238449417,0.8956313546456327
6354,ALL,3]ETC,01]No-FICO,02]SE,Y,a_lmt_fpd,q4,0.04865832480715287,0.04865832480715287,nan,CP,60515.0,274719900.0,0.0584668238449417,0.8322382097614591
6355,ALL,3]ETC,01]No-FICO,02]SE,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,55380.0,149785200.0,0.0,0.9550532334801826
6356,ALL,3]ETC,01]No-FICO,02]SE,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,55380.0,149785200.0,0.0,0.8865906360980905
6357,ALL,3]ETC,01]No-FICO,02]SE,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,55380.0,149785200.0,0.0,0.8181280387159986
6358,ALL,3]ETC,01]No-FICO,02]SE,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,55380.0,149785200.0,0.0,0.9550574764166605
6359,ALL,3]ETC,01]No-FICO,02]SE,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,55380.0,149785200.0,0.0,0.8888653740907533
6360,ALL,3]ETC,01]No-FICO,02]SE,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,55380.0,149785200.0,0.0,0.8195212668921839
6361,ALL,3]ETC,01]No-FICO,02]SE,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,55380.0,149785200.0,0.0,0.9590244995298063
6362,ALL,3]ETC,01]No-FICO,02]SE,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,55380.0,149785200.0,0.0,0.8956313546456327
6363,ALL,3]ETC,01]No-FICO,02]SE,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,55380.0,149785200.0,0.0,0.8322382097614591
6364,ALL,3]ETC,01]No-FICO,02]SE,ALL,a_lmt_91pM04,q2,0.009597663476896882,0.009597663476896882,nan,CP,115895.0,424505100.0,0.010049349230433274,0.9550532334801826
6365,ALL,3]ETC,01]No-FICO,02]SE,ALL,a_lmt_91pM04,q3,0.008909658926581692,0.008909658926581692,nan,CP,115895.0,424505100.0,0.010049349230433274,0.8865906360980905
6366,ALL,3]ETC,01]No-FICO,02]SE,ALL,a_lmt_91pM04,q4,0.008221654376266504,0.008221654376266504,nan,CP,115895.0,424505100.0,0.010049349230433274,0.8181280387159986
6367,ALL,3]ETC,01]No-FICO,02]SE,ALL,a_lmt_61pM03,q2,0.011775525974987818,0.011775525974987818,nan,CP,115895.0,424505100.0,0.012329651634338433,0.9550574764166605
6368,ALL,3]ETC,01]No-FICO,02]SE,ALL,a_lmt_61pM03,q3,0.010959400412364899,0.010959400412364899,nan,CP,115895.0,424505100.0,0.012329651634338433,0.8888653740907533
6369,ALL,3]ETC,01]No-FICO,02]SE,ALL,a_lmt_61pM03,q4,0.010104411727712318,0.010104411727712318,nan,CP,115895.0,424505100.0,0.012329651634338433,0.8195212668921839
6370,ALL,3]ETC,01]No-FICO,02]SE,ALL,a_lmt_fpd,q2,0.03628661118900044,0.03628661118900044,nan,CP,115895.0,424505100.0,0.03783700125157507,0.9590244995298063
6371,ALL,3]ETC,01]No-FICO,02]SE,ALL,a_lmt_fpd,q3,0.03388800468667668,0.03388800468667668,nan,CP,115895.0,424505100.0,0.03783700125157507,0.8956313546456327
6372,ALL,3]ETC,01]No-FICO,02]SE,ALL,a_lmt_fpd,q4,0.031489398184352924,0.031489398184352924,nan,CP,115895.0,424505100.0,0.03783700125157507,0.8322382097614591
6373,ALL,3]ETC,01]No-FICO,ALL,Y,a_lmt_91pM04,q2,0.01417033862690669,0.01417033862690669,nan,CP,62324.0,297697200.0,0.01483722386371118,0.9550532334801826
6374,ALL,3]ETC,01]No-FICO,ALL,Y,a_lmt_91pM04,q3,0.013154543743257464,0.013154543743257464,nan,CP,62324.0,297697200.0,0.01483722386371118,0.8865906360980905
6375,ALL,3]ETC,01]No-FICO,ALL,Y,a_lmt_91pM04,q4,0.01213874885960824,0.01213874885960824,nan,CP,62324.0,297697200.0,0.01483722386371118,0.8181280387159986
6376,ALL,3]ETC,01]No-FICO,ALL,Y,a_lmt_61pM03,q2,0.017410633773220628,0.017410633773220628,nan,CP,62324.0,297697200.0,0.018229932965442737,0.9550574764166605
6377,ALL,3]ETC,01]No-FICO,ALL,Y,a_lmt_61pM03,q3,0.016203956184977615,0.016203956184977615,nan,CP,62324.0,297697200.0,0.018229932965442737,0.8888653740907533
6378,ALL,3]ETC,01]No-FICO,ALL,Y,a_lmt_61pM03,q4,0.014939817759199218,0.014939817759199218,nan,CP,62324.0,297697200.0,0.018229932965442737,0.8195212668921839
6379,ALL,3]ETC,01]No-FICO,ALL,Y,a_lmt_fpd,q2,0.05432858848628881,0.05432858848628881,nan,CP,62324.0,297697200.0,0.056649844204110754,0.9590244995298063
6380,ALL,3]ETC,01]No-FICO,ALL,Y,a_lmt_fpd,q3,0.05073737670499176,0.05073737670499176,nan,CP,62324.0,297697200.0,0.056649844204110754,0.8956313546456327
6381,ALL,3]ETC,01]No-FICO,ALL,Y,a_lmt_fpd,q4,0.04714616492369471,0.04714616492369471,nan,CP,62324.0,297697200.0,0.056649844204110754,0.8322382097614591
6382,ALL,3]ETC,01]No-FICO,ALL,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,57160.0,163693200.0,0.0,0.9550532334801826
6383,ALL,3]ETC,01]No-FICO,ALL,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,57160.0,163693200.0,0.0,0.8865906360980905
6384,ALL,3]ETC,01]No-FICO,ALL,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,57160.0,163693200.0,0.0,0.8181280387159986
6385,ALL,3]ETC,01]No-FICO,ALL,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,57160.0,163693200.0,0.0,0.9550574764166605
6386,ALL,3]ETC,01]No-FICO,ALL,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,57160.0,163693200.0,0.0,0.8888653740907533
6387,ALL,3]ETC,01]No-FICO,ALL,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,57160.0,163693200.0,0.0,0.8195212668921839
6388,ALL,3]ETC,01]No-FICO,ALL,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,57160.0,163693200.0,0.0,0.9590244995298063
6389,ALL,3]ETC,01]No-FICO,ALL,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,57160.0,163693200.0,0.0,0.8956313546456327
6390,ALL,3]ETC,01]No-FICO,ALL,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,57160.0,163693200.0,0.0,0.8322382097614591
6391,ALL,3]ETC,01]No-FICO,ALL,ALL,a_lmt_91pM04,q2,0.009142951678842832,0.009142951678842832,nan,CP,119484.0,461390400.0,0.009573237761340505,0.9550532334801826
6392,ALL,3]ETC,01]No-FICO,ALL,ALL,a_lmt_91pM04,q3,0.008487542956345137,0.008487542956345137,nan,CP,119484.0,461390400.0,0.009573237761340505,0.8865906360980905
6393,ALL,3]ETC,01]No-FICO,ALL,ALL,a_lmt_91pM04,q4,0.007832134233847444,0.007832134233847444,nan,CP,119484.0,461390400.0,0.009573237761340505,0.8181280387159986
6394,ALL,3]ETC,01]No-FICO,ALL,ALL,a_lmt_61pM03,q2,0.011233647090431913,0.011233647090431913,nan,CP,119484.0,461390400.0,0.011762273337286602,0.9550574764166605
6395,ALL,3]ETC,01]No-FICO,ALL,ALL,a_lmt_61pM03,q3,0.010455077490104948,0.010455077490104948,nan,CP,119484.0,461390400.0,0.011762273337286602,0.8888653740907533
6396,ALL,3]ETC,01]No-FICO,ALL,ALL,a_lmt_61pM03,q4,0.00963943314690527,0.00963943314690527,nan,CP,119484.0,461390400.0,0.011762273337286602,0.8195212668921839
6397,ALL,3]ETC,01]No-FICO,ALL,ALL,a_lmt_fpd,q2,0.0350537607031278,0.0350537607031278,nan,CP,119484.0,461390400.0,0.03655147571340886,0.9590244995298063
6398,ALL,3]ETC,01]No-FICO,ALL,ALL,a_lmt_fpd,q3,0.03273664770749732,0.03273664770749732,nan,CP,119484.0,461390400.0,0.03655147571340886,0.8956313546456327
6399,ALL,3]ETC,01]No-FICO,ALL,ALL,a_lmt_fpd,q4,0.03041953471186684,0.03041953471186684,nan,CP,119484.0,461390400.0,0.03655147571340886,0.8322382097614591
6400,ALL,3]ETC,02]FICO,01]SA,Y,a_lmt_91pM04,q2,0.013188492708447555,0.013188492708447555,nan,CP,49285.0,2101140000.0,0.01380917025995412,0.9550532334801826
6401,ALL,3]ETC,02]FICO,01]SA,Y,a_lmt_91pM04,q3,0.012243081044759557,0.012243081044759557,nan,CP,49285.0,2101140000.0,0.01380917025995412,0.8865906360980905
6402,ALL,3]ETC,02]FICO,01]SA,Y,a_lmt_91pM04,q4,0.011297669381071561,0.011297669381071561,nan,CP,49285.0,2101140000.0,0.01380917025995412,0.8181280387159986
6403,ALL,3]ETC,02]FICO,01]SA,Y,a_lmt_61pM03,q2,0.015081266364939215,0.015081266364939215,nan,CP,49285.0,2101140000.0,0.01579095157866682,0.9550574764166605
6404,ALL,3]ETC,02]FICO,01]SA,Y,a_lmt_61pM03,q3,0.014036030082220654,0.014036030082220654,nan,CP,49285.0,2101140000.0,0.01579095157866682,0.8888653740907533
6405,ALL,3]ETC,02]FICO,01]SA,Y,a_lmt_61pM03,q4,0.012941020643182163,0.012941020643182163,nan,CP,49285.0,2101140000.0,0.01579095157866682,0.8195212668921839
6406,ALL,3]ETC,02]FICO,01]SA,Y,a_lmt_fpd,q2,0.06631799057091972,0.06631799057091972,nan,CP,49285.0,2101140000.0,0.06915150822886623,0.9590244995298063
6407,ALL,3]ETC,02]FICO,01]SA,Y,a_lmt_fpd,q3,0.06193425899080808,0.06193425899080808,nan,CP,49285.0,2101140000.0,0.06915150822886623,0.8956313546456327
6408,ALL,3]ETC,02]FICO,01]SA,Y,a_lmt_fpd,q4,0.05755052741069644,0.05755052741069644,nan,CP,49285.0,2101140000.0,0.06915150822886623,0.8322382097614591
6409,ALL,3]ETC,02]FICO,01]SA,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,28480.0,1909454000.0,0.0,0.9550532334801826
6410,ALL,3]ETC,02]FICO,01]SA,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,28480.0,1909454000.0,0.0,0.8865906360980905
6411,ALL,3]ETC,02]FICO,01]SA,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,28480.0,1909454000.0,0.0,0.8181280387159986
6412,ALL,3]ETC,02]FICO,01]SA,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,28480.0,1909454000.0,0.0,0.9550574764166605
6413,ALL,3]ETC,02]FICO,01]SA,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,28480.0,1909454000.0,0.0,0.8888653740907533
6414,ALL,3]ETC,02]FICO,01]SA,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,28480.0,1909454000.0,0.0,0.8195212668921839
6415,ALL,3]ETC,02]FICO,01]SA,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,28480.0,1909454000.0,0.0,0.9590244995298063
6416,ALL,3]ETC,02]FICO,01]SA,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,28480.0,1909454000.0,0.0,0.8956313546456327
6417,ALL,3]ETC,02]FICO,01]SA,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,28480.0,1909454000.0,0.0,0.8322382097614591
6418,ALL,3]ETC,02]FICO,01]SA,ALL,a_lmt_91pM04,q2,0.0069094177993153875,0.0069094177993153875,nan,CP,77765.0,4010594000.0,0.007234589190528884,0.9550532334801826
6419,ALL,3]ETC,02]FICO,01]SA,ALL,a_lmt_91pM04,q3,0.006414119032339373,0.006414119032339373,nan,CP,77765.0,4010594000.0,0.007234589190528884,0.8865906360980905
6420,ALL,3]ETC,02]FICO,01]SA,ALL,a_lmt_91pM04,q4,0.00591882026536336,0.00591882026536336,nan,CP,77765.0,4010594000.0,0.007234589190528884,0.8181280387159986
6421,ALL,3]ETC,02]FICO,01]SA,ALL,a_lmt_61pM03,q2,0.007901037105732561,0.007901037105732561,nan,CP,77765.0,4010594000.0,0.008272839384889121,0.9550574764166605
6422,ALL,3]ETC,02]FICO,01]SA,ALL,a_lmt_61pM03,q3,0.007353440474642186,0.007353440474642186,nan,CP,77765.0,4010594000.0,0.008272839384889121,0.8888653740907533
6423,ALL,3]ETC,02]FICO,01]SA,ALL,a_lmt_61pM03,q4,0.006779767813499887,0.006779767813499887,nan,CP,77765.0,4010594000.0,0.008272839384889121,0.8195212668921839
6424,ALL,3]ETC,02]FICO,01]SA,ALL,a_lmt_fpd,q2,0.03474382665215733,0.03474382665215733,nan,CP,77765.0,4010594000.0,0.036228299349173716,0.9590244995298063
6425,ALL,3]ETC,02]FICO,01]SA,ALL,a_lmt_fpd,q3,0.03244720082260795,0.03244720082260795,nan,CP,77765.0,4010594000.0,0.036228299349173716,0.8956313546456327
6426,ALL,3]ETC,02]FICO,01]SA,ALL,a_lmt_fpd,q4,0.03015057499305857,0.03015057499305857,nan,CP,77765.0,4010594000.0,0.036228299349173716,0.8322382097614591
6427,ALL,3]ETC,02]FICO,02]SE,Y,a_lmt_91pM04,q2,0.013335952906022918,0.013335952906022918,nan,CP,254035.0,32959479000.0,0.013963570237260121,0.9550532334801826
6428,ALL,3]ETC,02]FICO,02]SE,Y,a_lmt_91pM04,q3,0.012379970618852815,0.012379970618852815,nan,CP,254035.0,32959479000.0,0.013963570237260121,0.8865906360980905
6429,ALL,3]ETC,02]FICO,02]SE,Y,a_lmt_91pM04,q4,0.011423988331682714,0.011423988331682714,nan,CP,254035.0,32959479000.0,0.013963570237260121,0.8181280387159986
6430,ALL,3]ETC,02]FICO,02]SE,Y,a_lmt_61pM03,q2,0.015128106156430971,0.015128106156430971,nan,CP,254035.0,32959479000.0,0.01583999552905554,0.9550574764166605
6431,ALL,3]ETC,02]FICO,02]SE,Y,a_lmt_61pM03,q3,0.014079623551529813,0.014079623551529813,nan,CP,254035.0,32959479000.0,0.01583999552905554,0.8888653740907533
6432,ALL,3]ETC,02]FICO,02]SE,Y,a_lmt_61pM03,q4,0.012981213203538126,0.012981213203538126,nan,CP,254035.0,32959479000.0,0.01583999552905554,0.8195212668921839
6433,ALL,3]ETC,02]FICO,02]SE,Y,a_lmt_fpd,q2,0.04124295351484577,0.04124295351484577,nan,CP,254035.0,32959479000.0,0.0430051093950848,0.9590244995298063
6434,ALL,3]ETC,02]FICO,02]SE,Y,a_lmt_fpd,q3,0.03851672438420342,0.03851672438420342,nan,CP,254035.0,32959479000.0,0.0430051093950848,0.8956313546456327
6435,ALL,3]ETC,02]FICO,02]SE,Y,a_lmt_fpd,q4,0.03579049525356108,0.03579049525356108,nan,CP,254035.0,32959479000.0,0.0430051093950848,0.8322382097614591
6436,ALL,3]ETC,02]FICO,02]SE,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,17513.0,2922805000.0,0.0,0.9550532334801826
6437,ALL,3]ETC,02]FICO,02]SE,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,17513.0,2922805000.0,0.0,0.8865906360980905
6438,ALL,3]ETC,02]FICO,02]SE,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,17513.0,2922805000.0,0.0,0.8181280387159986
6439,ALL,3]ETC,02]FICO,02]SE,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,17513.0,2922805000.0,0.0,0.9550574764166605
6440,ALL,3]ETC,02]FICO,02]SE,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,17513.0,2922805000.0,0.0,0.8888653740907533
6441,ALL,3]ETC,02]FICO,02]SE,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,17513.0,2922805000.0,0.0,0.8195212668921839
6442,ALL,3]ETC,02]FICO,02]SE,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,17513.0,2922805000.0,0.0,0.9590244995298063
6443,ALL,3]ETC,02]FICO,02]SE,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,17513.0,2922805000.0,0.0,0.8956313546456327
6444,ALL,3]ETC,02]FICO,02]SE,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,17513.0,2922805000.0,0.0,0.8322382097614591
6445,ALL,3]ETC,02]FICO,02]SE,ALL,a_lmt_91pM04,q2,0.012249667823571415,0.012249667823571415,nan,CP,271548.0,35882284000.0,0.012826162347970937,0.9550532334801826
6446,ALL,3]ETC,02]FICO,02]SE,ALL,a_lmt_91pM04,q3,0.011371555434784932,0.011371555434784932,nan,CP,271548.0,35882284000.0,0.012826162347970937,0.8865906360980905
6447,ALL,3]ETC,02]FICO,02]SE,ALL,a_lmt_91pM04,q4,0.01049344304599845,0.01049344304599845,nan,CP,271548.0,35882284000.0,0.012826162347970937,0.8181280387159986
6448,ALL,3]ETC,02]FICO,02]SE,ALL,a_lmt_61pM03,q2,0.01389584055386935,0.01389584055386935,nan,CP,271548.0,35882284000.0,0.014549742708685991,0.9550574764166605
6449,ALL,3]ETC,02]FICO,02]SE,ALL,a_lmt_61pM03,q3,0.012932762495680383,0.012932762495680383,nan,CP,271548.0,35882284000.0,0.014549742708685991,0.8888653740907533
6450,ALL,3]ETC,02]FICO,02]SE,ALL,a_lmt_61pM03,q4,0.011923823577577658,0.011923823577577658,nan,CP,271548.0,35882284000.0,0.014549742708685991,0.8195212668921839
6451,ALL,3]ETC,02]FICO,02]SE,ALL,a_lmt_fpd,q2,0.03788349315418537,0.03788349315418537,nan,CP,271548.0,35882284000.0,0.039502111961434785,0.9590244995298063
6452,ALL,3]ETC,02]FICO,02]SE,ALL,a_lmt_fpd,q3,0.035379330047383285,0.035379330047383285,nan,CP,271548.0,35882284000.0,0.039502111961434785,0.8956313546456327
6453,ALL,3]ETC,02]FICO,02]SE,ALL,a_lmt_fpd,q4,0.03287516694058121,0.03287516694058121,nan,CP,271548.0,35882284000.0,0.039502111961434785,0.8322382097614591
6454,ALL,3]ETC,02]FICO,ALL,Y,a_lmt_91pM04,q2,0.013327115796799792,0.013327115796799792,nan,CP,303320.0,35060619000.0,0.013954317235528558,0.9550532334801826
6455,ALL,3]ETC,02]FICO,ALL,Y,a_lmt_91pM04,q3,0.012371766994161811,0.012371766994161811,nan,CP,303320.0,35060619000.0,0.013954317235528558,0.8865906360980905
